from,to,strength,direction,in_final_dag
bc_red_blood_cell_count,pb_klrb1_memory_cd4_treg_ifn_gamma,0,0,FALSE
bc_red_blood_cell_count,pb_klrb1_memory_cd4_treg_il2_stat5,0,0,FALSE
bc_red_blood_cell_count,pb_klrb1_memory_cd4_treg_il6_jak_stat3,0,0,FALSE
bc_red_blood_cell_count,pb_klrb1_memory_cd4_treg_inflammatory,0.01,1,FALSE
bc_red_blood_cell_count,pb_klrb1_memory_cd4_treg_tnfa_nfkb,0,0,FALSE
bc_red_blood_cell_count,pb_klrf1_gzmb_cd27_em_cd8_t_cell_ifn_alpha,0,0,FALSE
bc_red_blood_cell_count,pb_klrf1_gzmb_cd27_em_cd8_t_cell_ifn_gamma,0,0,FALSE
bc_red_blood_cell_count,pb_klrf1_gzmb_cd27_em_cd8_t_cell_il2_stat5,0,0,FALSE
bc_red_blood_cell_count,pb_klrf1_gzmb_cd27_em_cd8_t_cell_il6_jak_stat3,0,0,FALSE
bc_red_blood_cell_count,pb_klrf1_gzmb_cd27_em_cd8_t_cell_inflammatory,0.02,1,FALSE
bc_red_blood_cell_count,pb_klrf1_gzmb_cd27_em_cd8_t_cell_tnfa_nfkb,0,0,FALSE
bc_red_blood_cell_count,pb_memory_cd4_treg_ifn_alpha,0,0,FALSE
bc_red_blood_cell_count,pb_memory_cd4_treg_ifn_gamma,0,0,FALSE
bc_red_blood_cell_count,pb_memory_cd4_treg_il2_stat5,0.01,1,FALSE
bc_red_blood_cell_count,pb_memory_cd4_treg_il6_jak_stat3,0,0,FALSE
bc_red_blood_cell_count,pb_memory_cd4_treg_inflammatory,0,0,FALSE
bc_red_blood_cell_count,pb_memory_cd4_treg_tnfa_nfkb,0,0,FALSE
bc_red_blood_cell_count,pb_naive_cd4_treg_ifn_alpha,0.01,1,FALSE
bc_red_blood_cell_count,pb_naive_cd4_treg_ifn_gamma,0,0,FALSE
bc_red_blood_cell_count,pb_naive_cd4_treg_il2_stat5,0,0,FALSE
bc_red_blood_cell_count,pb_naive_cd4_treg_il6_jak_stat3,0,0,FALSE
bc_red_blood_cell_count,pb_naive_cd4_treg_inflammatory,0,0,FALSE
bc_red_blood_cell_count,pb_naive_cd4_treg_tnfa_nfkb,0,0,FALSE
bc_red_blood_cell_count,pb_pdc_ifn_alpha,0,0,FALSE
bc_red_blood_cell_count,pb_pdc_ifn_gamma,0,0,FALSE
bc_red_blood_cell_count,pb_pdc_il2_stat5,0.04,1,FALSE
bc_red_blood_cell_count,pb_pdc_il6_jak_stat3,0.01,0,FALSE
bc_red_blood_cell_count,pb_pdc_inflammatory,0,0,FALSE
bc_red_blood_cell_count,pb_pdc_tnfa_nfkb,0.35,1,FALSE
bc_red_blood_cell_count,pb_transitional_b_cell_ifn_alpha,0,0,FALSE
bc_red_blood_cell_count,pb_transitional_b_cell_ifn_gamma,0,0,FALSE
bc_red_blood_cell_count,pb_transitional_b_cell_il2_stat5,0,0,FALSE
bc_red_blood_cell_count,pb_transitional_b_cell_il6_jak_stat3,0,0,FALSE
bc_red_blood_cell_count,pb_transitional_b_cell_inflammatory,0,0,FALSE
bc_red_blood_cell_count,pb_transitional_b_cell_tnfa_nfkb,0.02,1,FALSE
bc_red_blood_cell_count,wb_adipogenesis,0.01,1,FALSE
bc_red_blood_cell_count,wb_allograft_rejection,0.01,1,FALSE
bc_red_blood_cell_count,wb_androgen_response,0,0,FALSE
bc_red_blood_cell_count,wb_angiogenesis,0,0,FALSE
bc_red_blood_cell_count,wb_apical_junction,0.02,0,FALSE
bc_red_blood_cell_count,wb_apical_surface,0.06,0,FALSE
bc_red_blood_cell_count,wb_apoptosis,0,0,FALSE
bc_red_blood_cell_count,wb_bile_acid_metabolism,0,0,FALSE
bc_red_blood_cell_count,wb_cholesterol_homeostasis,0,0,FALSE
bc_red_blood_cell_count,wb_coagulation,0,0,FALSE
bc_red_blood_cell_count,wb_complement,0,0,FALSE
bc_red_blood_cell_count,wb_dna_repair,0,0,FALSE
bc_red_blood_cell_count,wb_e2f_targets,0,0,FALSE
bc_red_blood_cell_count,wb_epithelial_mesenchymal_transition,0,0,FALSE
bc_red_blood_cell_count,wb_estrogen_response_early,0,0,FALSE
bc_red_blood_cell_count,wb_estrogen_response_late,0.02,1,FALSE
bc_red_blood_cell_count,wb_fatty_acid_metabolism,0,0,FALSE
bc_red_blood_cell_count,wb_g2_m_checkpoint,0,0,FALSE
bc_red_blood_cell_count,wb_glycolysis,0,0,FALSE
bc_red_blood_cell_count,wb_hedgehog_signaling,0,0,FALSE
bc_red_blood_cell_count,wb_heme_metabolism,0,0,FALSE
bc_red_blood_cell_count,wb_hypoxia,0.01,0,FALSE
bc_red_blood_cell_count,wb_il_2_stat5_signaling,0,0,FALSE
bc_red_blood_cell_count,wb_il_6_jak_stat3_signaling,0,0,FALSE
bc_red_blood_cell_count,wb_inflammatory_response,0.03,1,FALSE
bc_red_blood_cell_count,wb_interferon_alpha_response,0,0,FALSE
bc_red_blood_cell_count,wb_interferon_gamma_response,0,0,FALSE
bc_red_blood_cell_count,wb_kras_signaling_dn,0,0,FALSE
bc_red_blood_cell_count,wb_kras_signaling_up,0,0,FALSE
bc_red_blood_cell_count,wb_mitotic_spindle,0,0,FALSE
bc_red_blood_cell_count,wb_mtorc1_signaling,0,0,FALSE
bc_red_blood_cell_count,wb_myc_targets_v1,0.03,1,FALSE
bc_red_blood_cell_count,wb_myc_targets_v2,0.01,1,FALSE
bc_red_blood_cell_count,wb_myogenesis,0.02,0,FALSE
bc_red_blood_cell_count,wb_notch_signaling,0,0,FALSE
bc_red_blood_cell_count,wb_oxidative_phosphorylation,0.08,1,FALSE
bc_red_blood_cell_count,wb_p53_pathway,0,0,FALSE
bc_red_blood_cell_count,wb_pancreas_beta_cells,0,0,FALSE
bc_red_blood_cell_count,wb_pi3k_akt_mtor_signaling,0.01,1,FALSE
bc_red_blood_cell_count,wb_pperoxisome,0,0,FALSE
bc_red_blood_cell_count,wb_protein_secretion,0,0,FALSE
bc_red_blood_cell_count,wb_reactive_oxygen_species_pathway,0,0,FALSE
bc_red_blood_cell_count,wb_spermatogenesis,0.01,1,FALSE
bc_red_blood_cell_count,wb_tgf_beta_signaling,0.01,1,FALSE
bc_red_blood_cell_count,wb_tnf_alpha_signaling_via_nf_kb,0.01,1,FALSE
bc_red_blood_cell_count,wb_unfolded_protein_response,0,0,FALSE
bc_red_blood_cell_count,wb_uv_response_dn,0,0,FALSE
bc_red_blood_cell_count,wb_uv_response_up,0.01,1,FALSE
bc_red_blood_cell_count,wb_wnt_beta_catenin_signaling,0,0,FALSE
bc_red_blood_cell_count,wb_xenobiotic_metabolism,0.03,0.6666666666666667,FALSE
bc_red_blood_cell_count,l2_effector_b_cell_alr,0.01,0,FALSE
bc_red_blood_cell_count,l2_memory_b_cell_alr,0,0,FALSE
bc_red_blood_cell_count,l2_plasma_cell_alr,0,0,FALSE
bc_red_blood_cell_count,l2_transitional_b_cell_alr,0,0,FALSE
bc_red_blood_cell_count,l2_asdc_alr,0.07,0,FALSE
bc_red_blood_cell_count,l2_cdc1_alr,0,0,FALSE
bc_red_blood_cell_count,l2_pdc_alr,0,0,FALSE
bc_red_blood_cell_count,l2_cd16_monocyte_alr,0.05,0,FALSE
bc_red_blood_cell_count,l2_intermediate_monocyte_alr,0,0,FALSE
bc_red_blood_cell_count,l2_cd56bright_nk_cell_alr,0,0,FALSE
bc_red_blood_cell_count,l2_proliferating_nk_cell_alr,0,0,FALSE
bc_red_blood_cell_count,l2_cd8aa_alr,0,0,FALSE
bc_red_blood_cell_count,l2_dn_t_cell_alr,0,0,FALSE
bc_red_blood_cell_count,l2_gdt_alr,0,0,FALSE
bc_red_blood_cell_count,l2_mait_alr,0.01,1,FALSE
bc_red_blood_cell_count,l2_memory_cd4_t_cell_alr,0.01,1,FALSE
bc_red_blood_cell_count,l2_memory_cd8_t_cell_alr,0.01,0,FALSE
bc_red_blood_cell_count,l2_naive_cd8_t_cell_alr,0,0,FALSE
bc_red_blood_cell_count,l2_proliferating_t_cell_alr,0,0,FALSE
bc_red_blood_cell_count,l2_treg_alr,0,0,FALSE
bc_red_blood_cell_count,l3_il1b_cd14_monocyte_alr,0,0,FALSE
bc_red_blood_cell_count,l3_isg_cd14_monocyte_alr,0,0,FALSE
bc_red_blood_cell_count,l3_c1q_cd16_monocyte_alr,0,0,FALSE
bc_red_blood_cell_count,l3_isg_cd16_monocyte_alr,0,0,FALSE
bc_red_blood_cell_count,l3_gzmk_cd56dim_nk_cell_alr,0.01,0,FALSE
bc_red_blood_cell_count,l3_isg_cd56dim_nk_cell_alr,0,0,FALSE
bc_red_blood_cell_count,l3_adaptive_nk_cell_alr,0.01,1,FALSE
bc_red_blood_cell_count,l3_cd14_cdc2_alr,0,0,FALSE
bc_red_blood_cell_count,l3_isg_cdc2_alr,0,0,FALSE
bc_red_blood_cell_count,l3_cd27_effector_b_cell_alt_alr,0,0,FALSE
bc_red_blood_cell_count,l3_gzmb_vd2_gdt_alr,0,0,FALSE
bc_red_blood_cell_count,l3_klrf1_effector_vd1_gdt_alr,0,0,FALSE
bc_red_blood_cell_count,l3_klrf1_effector_vd1_gdt_alt_alr,0.05,0.39999999999999997,FALSE
bc_red_blood_cell_count,l3_naive_vd1_gdt_alr,0,0,FALSE
bc_red_blood_cell_count,l3_sox4_vd1_gdt_alr,0,0,FALSE
bc_red_blood_cell_count,l3_cd4_mait_alr,0.12,1,FALSE
bc_red_blood_cell_count,l3_isg_mait_alr,0,0,FALSE
bc_red_blood_cell_count,l3_activated_memory_b_cell_alr,0.05,1,FALSE
bc_red_blood_cell_count,l3_cd95_memory_b_cell_alr,0,0,FALSE
bc_red_blood_cell_count,l3_early_memory_b_cell_alr,0,0,FALSE
bc_red_blood_cell_count,l3_type_2_polarized_memory_b_cell_alr,0.06999999999999999,0.14285714285714288,FALSE
bc_red_blood_cell_count,l3_isg_memory_cd4_t_cell_alr,0,0,FALSE
bc_red_blood_cell_count,l3_klrf1_gzmb_cd27_memory_cd4_t_cell_alr,0.07,0,FALSE
bc_red_blood_cell_count,l3_gzmb_cd27_em_cd4_t_cell_alr,0.07,0.5714285714285714,FALSE
bc_red_blood_cell_count,l3_gzmb_cd27_em_cd4_t_cell_alt_alr,0.06,0,FALSE
bc_red_blood_cell_count,l3_isg_memory_cd8_t_cell_alr,0,0,FALSE
bc_red_blood_cell_count,l3_cm_cd8_t_cell_alr,0,0,FALSE
bc_red_blood_cell_count,l3_gzmk_cd27_em_cd8_t_cell_alt_alr,0.07,0,FALSE
bc_red_blood_cell_count,l3_klrf1_gzmb_cd27_em_cd8_t_cell_alr,0,0,FALSE
bc_red_blood_cell_count,l3_klrf1_gzmb_cd27_em_cd8_t_cell_alt_alr,0.1,0.3,FALSE
bc_red_blood_cell_count,l3_isg_naive_b_cell_alr,0,0,FALSE
bc_red_blood_cell_count,l3_isg_naive_cd4_t_cell_alr,0,0,FALSE
bc_red_blood_cell_count,l3_sox4_naive_cd4_t_cell_alr,0,0,FALSE
bc_red_blood_cell_count,l3_isg_naive_cd8_t_cell_alr,0,0,FALSE
bc_red_blood_cell_count,l3_sox4_naive_cd8_t_cell_alr,0.08,1,FALSE
bc_red_blood_cell_count,l3_clp_cell_alr,0,0,FALSE
bc_red_blood_cell_count,l3_gzmk_memory_cd4_treg_alr,0.08,0,FALSE
bc_red_blood_cell_count,l3_klrb1_memory_cd4_treg_alr,0,0,FALSE
bc_red_blood_cell_count,l3_klrb1_memory_cd8_treg_alr,0.02,1,FALSE
bc_red_blood_cell_count,l3_memory_cd8_treg_alr,0,0,FALSE
bc_red_blood_cell_count,l3_naive_cd4_treg_alr,0.01,1,FALSE
bc_red_blood_cell_count,l1_dc_alr,0,0,FALSE
bc_red_blood_cell_count,l1_monocyte_alr,0.01,1,FALSE
bc_red_blood_cell_count,l1_nk_cell_alr,0.02,1,FALSE
bc_red_blood_cell_count,l1_b_cell_alr,0,0,FALSE
bc_red_blood_cell_count,l1_erythrocyte_alr,0,0,FALSE
bc_red_blood_cell_count,l1_ilc_alr,0,0,FALSE
bc_red_blood_cell_count,l1_platelet_alr,0,0,FALSE
bc_red_blood_cell_count,l1_progenitor_cell_alr,0,0,FALSE
bc_wbc,age_group,0,0,FALSE
bc_wbc,sex,0,0,FALSE
bc_wbc,cmv,0,0,FALSE
bc_wbc,bc_basophil_count,0,0,FALSE
bc_wbc,bc_eosinophil_count,0,0,FALSE
bc_wbc,bc_hematocrit,0.05,0.39999999999999997,FALSE
bc_wbc,bc_hemoglobin,0.06,0,FALSE
bc_wbc,bc_lymphocyte_count,0,0,FALSE
bc_wbc,bc_monocyte_count,0,0,FALSE
bc_wbc,bc_mpv,0.04,0,FALSE
bc_wbc,bc_neutrophil_count,0,0,FALSE
bc_wbc,bc_platelet_count,0.05,0,FALSE
bc_wbc,bc_rdw,0,0,FALSE
bc_wbc,bc_red_blood_cell_count,0.1,0,FALSE
bc_wbc,chem_albumin,0,0,FALSE
bc_wbc,chem_alkaline_phosphatase,0,0,FALSE
bc_wbc,chem_alt,0,0,FALSE
bc_wbc,chem_ast,0.15,1,FALSE
bc_wbc,chem_bun,0.03,0,FALSE
bc_wbc,chem_calcium,0,0,FALSE
bc_wbc,chem_cl,0,0,FALSE
bc_wbc,chem_co2,0.16999999999999998,0.8823529411764707,FALSE
bc_wbc,chem_creatinine,0,0,FALSE
bc_wbc,chem_globin,0.21000000000000002,0.5238095238095237,FALSE
bc_wbc,chem_glucose,0,0,FALSE
bc_wbc,chem_potassium,0.07,0,FALSE
bc_wbc,chem_protein,0,0,FALSE
bc_wbc,chem_sodium,0.12,0.25,FALSE
bc_wbc,chem_t_bili,0.02,0,FALSE
bc_wbc,infl_esr,0.03,0,FALSE
bc_wbc,infl_hs_crp,0,0,FALSE
bc_wbc,lip_cholesterol_hdl,0.01,0,FALSE
bc_wbc,lip_cholesterol_ldl,0,0,FALSE
bc_wbc,lip_cholesterol_total,0,0,FALSE
bc_wbc,lip_triglycerides,0.04,0,FALSE
bc_wbc,IL6,0.42,0,FALSE
bc_wbc,TNF,0,0,FALSE
bc_wbc,CXCL8,0.27,0.14814814814814814,FALSE
bc_wbc,CXCL9,0,0,FALSE
bc_wbc,GDF15,0,0,FALSE
bc_wbc,CCL11,0,0,FALSE
bc_wbc,TNFRSF1A,0,0,FALSE
bc_wbc,CD8A,0.72,0.625,FALSE
bc_wbc,GZMA,0.02,1,FALSE
bc_wbc,GZMB,0,0,FALSE
bc_wbc,KLRD1,0,0,FALSE
bc_wbc,FGF21,0.01,1,FALSE
bc_wbc,CHI3L1,0,0,FALSE
bc_wbc,IL18,0.03,0.33333333333333337,FALSE
bc_wbc,CXCL10,0,0,FALSE
bc_wbc,CXCL11,0,0,FALSE
bc_wbc,IFNG,0,0,FALSE
bc_wbc,CCL2,0.04,0,FALSE
bc_wbc,CCL8,0,0,FALSE
bc_wbc,CCL3,0,0,FALSE
bc_wbc,CCL4,0,0,FALSE
bc_wbc,TNFRSF1B,0,0,FALSE
bc_wbc,MMP12,0.03,0,FALSE
bc_wbc,IGFBP7,0,0,FALSE
bc_wbc,VEGFA,0,0,FALSE
bc_wbc,IL10,0,0,FALSE
bc_wbc,IL1RN,0.69,0,FALSE
bc_wbc,IL7,0.04,0,FALSE
bc_wbc,IL15,0,0,FALSE
bc_wbc,PDCD1,0.01,1,FALSE
bc_wbc,LAG3,0,0,FALSE
bc_wbc,HAVCR2,0,0,FALSE
bc_wbc,CD274,0,0,FALSE
bc_wbc,LEP,0.15,0.13333333333333333,FALSE
bc_wbc,l2_erythrocyte,0.1,1,FALSE
bc_wbc,l2_ilc,0.01,1,FALSE
bc_wbc,l2_platelet,0,0,FALSE
bc_wbc,l2_progenitor_cell,0.01,1,FALSE
bc_wbc,l3_asdc,0.03,0.6666666666666667,FALSE
bc_wbc,l3_baeomap_cell,0.02,1,FALSE
bc_wbc,l3_cd56bright_nk_cell,0,0,FALSE
bc_wbc,l3_cd8aa,0,0,FALSE
bc_wbc,l3_cdc1,0,0,FALSE
bc_wbc,l3_dn_t_cell,0.01,1,FALSE
bc_wbc,l3_erythrocyte,0,0,FALSE
bc_wbc,l3_ilc,0,0,FALSE
bc_wbc,l3_intermediate_monocyte,0,0,FALSE
bc_wbc,l3_pdc,0.02,0,FALSE
bc_wbc,l3_plasma_cell,0,0,FALSE
bc_wbc,l3_platelet,0,0,FALSE
bc_wbc,l3_proliferating_nk_cell,0.21,0,FALSE
bc_wbc,l3_proliferating_t_cell,0,0,FALSE
bc_wbc,l3_transitional_b_cell,0,0,FALSE
bc_wbc,pb_cd14_cdc2_ifn_alpha,0.01,1,FALSE
bc_wbc,pb_cd14_cdc2_ifn_gamma,0.02,1,FALSE
bc_wbc,pb_cd14_cdc2_il2_stat5,0,0,FALSE
bc_wbc,pb_cd14_cdc2_il6_jak_stat3,0,0,FALSE
bc_wbc,pb_cd14_cdc2_inflammatory,0.13,0.6923076923076923,FALSE
bc_wbc,pb_cd14_cdc2_tnfa_nfkb,0,0,FALSE
bc_wbc,pb_cd56bright_nk_cell_ifn_alpha,0,0,FALSE
bc_wbc,pb_cd56bright_nk_cell_ifn_gamma,0.01,1,FALSE
bc_wbc,pb_cd56bright_nk_cell_il2_stat5,0,0,FALSE
bc_wbc,pb_cd56bright_nk_cell_il6_jak_stat3,0,0,FALSE
bc_wbc,pb_cd56bright_nk_cell_inflammatory,0,0,FALSE
bc_wbc,pb_cd56bright_nk_cell_tnfa_nfkb,0.02,1,FALSE
bc_wbc,pb_cd8_mait_ifn_alpha,0,0,FALSE
bc_wbc,pb_cd8_mait_ifn_gamma,0,0,FALSE
bc_wbc,pb_cd8_mait_il2_stat5,0.03,0.6666666666666667,FALSE
bc_wbc,pb_cd8_mait_il6_jak_stat3,0,0,FALSE
bc_wbc,pb_cd8_mait_inflammatory,0,0,FALSE
bc_wbc,pb_cd8_mait_tnfa_nfkb,0,0,FALSE
bc_wbc,pb_cm_cd4_t_cell_ifn_alpha,0,0,FALSE
bc_wbc,pb_cm_cd4_t_cell_ifn_gamma,0,0,FALSE
bc_wbc,pb_cm_cd4_t_cell_il2_stat5,0,0,FALSE
bc_wbc,pb_cm_cd4_t_cell_il6_jak_stat3,0,0,FALSE
bc_wbc,pb_cm_cd4_t_cell_inflammatory,0.01,1,FALSE
bc_wbc,pb_cm_cd4_t_cell_tnfa_nfkb,0,0,FALSE
bc_wbc,pb_cm_cd8_t_cell_ifn_alpha,0,0,FALSE
bc_wbc,pb_cm_cd8_t_cell_ifn_gamma,0,0,FALSE
bc_wbc,pb_cm_cd8_t_cell_il2_stat5,0.02,1,FALSE
bc_wbc,pb_cm_cd8_t_cell_il6_jak_stat3,0,0,FALSE
bc_wbc,pb_cm_cd8_t_cell_inflammatory,0,0,FALSE
bc_wbc,pb_cm_cd8_t_cell_tnfa_nfkb,0,0,FALSE
bc_wbc,pb_core_cd14_monocyte_ifn_alpha,0,0,FALSE
bc_wbc,pb_core_cd14_monocyte_ifn_gamma,0.01,1,FALSE
bc_wbc,pb_core_cd14_monocyte_il2_stat5,0,0,FALSE
bc_wbc,pb_core_cd14_monocyte_il6_jak_stat3,0.03,1,FALSE
bc_wbc,pb_core_cd14_monocyte_inflammatory,0,0,FALSE
bc_wbc,pb_core_cd14_monocyte_tnfa_nfkb,0,0,FALSE
bc_wbc,pb_core_cd16_monocyte_ifn_alpha,0.01,1,FALSE
bc_wbc,pb_core_cd16_monocyte_ifn_gamma,0,0,FALSE
bc_wbc,pb_core_cd16_monocyte_il2_stat5,0.01,0,FALSE
bc_wbc,pb_core_cd16_monocyte_il6_jak_stat3,0,0,FALSE
bc_wbc,pb_core_cd16_monocyte_inflammatory,0,0,FALSE
bc_wbc,pb_core_cd16_monocyte_tnfa_nfkb,0,0,FALSE
bc_wbc,pb_core_memory_b_cell_ifn_alpha,0,0,FALSE
bc_wbc,pb_core_memory_b_cell_ifn_gamma,0,0,FALSE
bc_wbc,pb_core_memory_b_cell_il2_stat5,0,0,FALSE
bc_wbc,pb_core_memory_b_cell_il6_jak_stat3,0,0,FALSE
bc_wbc,pb_core_memory_b_cell_inflammatory,0,0,FALSE
bc_wbc,pb_core_memory_b_cell_tnfa_nfkb,0,0,FALSE
bc_wbc,pb_core_naive_b_cell_ifn_alpha,0,0,FALSE
bc_wbc,pb_core_naive_b_cell_ifn_gamma,0,0,FALSE
bc_wbc,pb_core_naive_b_cell_il2_stat5,0,0,FALSE
bc_wbc,pb_core_naive_b_cell_il6_jak_stat3,0,0,FALSE
bc_wbc,pb_core_naive_b_cell_inflammatory,0.01,1,FALSE
bc_wbc,pb_core_naive_b_cell_tnfa_nfkb,0,0,FALSE
bc_wbc,pb_core_naive_cd4_t_cell_ifn_alpha,0,0,FALSE
bc_wbc,pb_core_naive_cd4_t_cell_ifn_gamma,0,0,FALSE
bc_wbc,pb_core_naive_cd4_t_cell_il2_stat5,0,0,FALSE
bc_wbc,pb_core_naive_cd4_t_cell_il6_jak_stat3,0,0,FALSE
bc_wbc,pb_core_naive_cd4_t_cell_inflammatory,0,0,FALSE
bc_wbc,pb_core_naive_cd4_t_cell_tnfa_nfkb,0,0,FALSE
bc_wbc,pb_core_naive_cd8_t_cell_ifn_alpha,0,0,FALSE
bc_wbc,pb_core_naive_cd8_t_cell_ifn_gamma,0,0,FALSE
bc_wbc,pb_core_naive_cd8_t_cell_il2_stat5,0,0,FALSE
bc_wbc,pb_core_naive_cd8_t_cell_il6_jak_stat3,0.01,0,FALSE
bc_wbc,pb_core_naive_cd8_t_cell_inflammatory,0,0,FALSE
bc_wbc,pb_core_naive_cd8_t_cell_tnfa_nfkb,0,0,FALSE
bc_wbc,pb_gzmb_cd27_em_cd4_t_cell_ifn_alpha,0,0,FALSE
bc_wbc,pb_gzmb_cd27_em_cd4_t_cell_ifn_gamma,0,0,FALSE
bc_wbc,pb_gzmb_cd27_em_cd4_t_cell_il2_stat5,0.01,1,FALSE
bc_wbc,pb_gzmb_cd27_em_cd4_t_cell_il6_jak_stat3,0,0,FALSE
bc_wbc,pb_gzmb_cd27_em_cd4_t_cell_inflammatory,0,0,FALSE
bc_wbc,pb_gzmb_cd27_em_cd4_t_cell_tnfa_nfkb,0,0,FALSE
bc_wbc,pb_gzmk_cd56dim_nk_cell_ifn_alpha,0,0,FALSE
bc_wbc,pb_gzmk_cd56dim_nk_cell_ifn_gamma,0,0,FALSE
bc_wbc,pb_gzmk_cd56dim_nk_cell_il2_stat5,0,0,FALSE
bc_wbc,pb_gzmk_cd56dim_nk_cell_il6_jak_stat3,0.01,1,FALSE
bc_wbc,pb_gzmk_cd56dim_nk_cell_inflammatory,0,0,FALSE
bc_wbc,pb_gzmk_cd56dim_nk_cell_tnfa_nfkb,0.03,1,FALSE
bc_wbc,pb_gzmk_vd2_gdt_ifn_alpha,0,0,FALSE
bc_wbc,pb_gzmk_vd2_gdt_ifn_gamma,0.01,1,FALSE
bc_wbc,pb_gzmk_vd2_gdt_il2_stat5,0,0,FALSE
bc_wbc,pb_gzmk_vd2_gdt_il6_jak_stat3,0,0,FALSE
bc_wbc,pb_gzmk_vd2_gdt_inflammatory,0,0,FALSE
bc_wbc,pb_gzmk_vd2_gdt_tnfa_nfkb,0,0,FALSE
bc_wbc,pb_hla_drhi_cdc2_ifn_alpha,0,0,FALSE
bc_wbc,pb_hla_drhi_cdc2_ifn_gamma,0,0,FALSE
bc_wbc,pb_hla_drhi_cdc2_il2_stat5,0,0,FALSE
bc_wbc,pb_hla_drhi_cdc2_il6_jak_stat3,0,0,FALSE
bc_wbc,pb_hla_drhi_cdc2_inflammatory,0,0,FALSE
bc_wbc,pb_hla_drhi_cdc2_tnfa_nfkb,0,0,FALSE
bc_wbc,pb_intermediate_monocyte_ifn_alpha,0,0,FALSE
bc_wbc,pb_intermediate_monocyte_ifn_gamma,0,0,FALSE
bc_wbc,pb_intermediate_monocyte_il2_stat5,0,0,FALSE
bc_wbc,pb_intermediate_monocyte_il6_jak_stat3,0.01,0,FALSE
bc_wbc,pb_intermediate_monocyte_inflammatory,0.02,1,FALSE
bc_wbc,pb_intermediate_monocyte_tnfa_nfkb,0.08,1,FALSE
bc_wbc,pb_isg_cd14_monocyte_ifn_alpha,0,0,FALSE
bc_wbc,pb_isg_cd14_monocyte_ifn_gamma,0.01,1,FALSE
bc_wbc,pb_isg_cd14_monocyte_il2_stat5,0,0,FALSE
bc_wbc,pb_isg_cd14_monocyte_il6_jak_stat3,0,0,FALSE
bc_wbc,pb_isg_cd14_monocyte_inflammatory,0,0,FALSE
bc_wbc,pb_isg_cd14_monocyte_tnfa_nfkb,0,0,FALSE
bc_wbc,pb_isg_memory_cd4_t_cell_ifn_alpha,0,0,FALSE
bc_wbc,pb_isg_memory_cd4_t_cell_ifn_gamma,0,0,FALSE
bc_wbc,pb_isg_memory_cd4_t_cell_il2_stat5,0,0,FALSE
bc_wbc,pb_isg_memory_cd4_t_cell_il6_jak_stat3,0,0,FALSE
bc_wbc,pb_isg_memory_cd4_t_cell_inflammatory,0,0,FALSE
bc_wbc,pb_isg_memory_cd4_t_cell_tnfa_nfkb,0,0,FALSE
bc_wbc,pb_klrb1_memory_cd4_treg_ifn_alpha,0,0,FALSE
bc_wbc,pb_klrb1_memory_cd4_treg_ifn_gamma,0,0,FALSE
bc_wbc,pb_klrb1_memory_cd4_treg_il2_stat5,0,0,FALSE
bc_wbc,pb_klrb1_memory_cd4_treg_il6_jak_stat3,0.02,1,FALSE
bc_wbc,pb_klrb1_memory_cd4_treg_inflammatory,0,0,FALSE
bc_wbc,pb_klrb1_memory_cd4_treg_tnfa_nfkb,0,0,FALSE
bc_wbc,pb_klrf1_gzmb_cd27_em_cd8_t_cell_ifn_alpha,0,0,FALSE
bc_wbc,pb_klrf1_gzmb_cd27_em_cd8_t_cell_ifn_gamma,0,0,FALSE
bc_wbc,pb_klrf1_gzmb_cd27_em_cd8_t_cell_il2_stat5,0,0,FALSE
bc_wbc,pb_klrf1_gzmb_cd27_em_cd8_t_cell_il6_jak_stat3,0,0,FALSE
bc_wbc,pb_klrf1_gzmb_cd27_em_cd8_t_cell_inflammatory,0,0,FALSE
bc_wbc,pb_klrf1_gzmb_cd27_em_cd8_t_cell_tnfa_nfkb,0,0,FALSE
bc_wbc,pb_memory_cd4_treg_ifn_alpha,0,0,FALSE
bc_wbc,pb_memory_cd4_treg_ifn_gamma,0,0,FALSE
bc_wbc,pb_memory_cd4_treg_il2_stat5,0,0,FALSE
bc_wbc,pb_memory_cd4_treg_il6_jak_stat3,0,0,FALSE
bc_wbc,pb_memory_cd4_treg_inflammatory,0,0,FALSE
bc_wbc,pb_memory_cd4_treg_tnfa_nfkb,0,0,FALSE
bc_wbc,pb_naive_cd4_treg_ifn_alpha,0,0,FALSE
bc_wbc,pb_naive_cd4_treg_ifn_gamma,0,0,FALSE
bc_wbc,pb_naive_cd4_treg_il2_stat5,0,0,FALSE
bc_wbc,pb_naive_cd4_treg_il6_jak_stat3,0,0,FALSE
bc_wbc,pb_naive_cd4_treg_inflammatory,0,0,FALSE
bc_wbc,pb_naive_cd4_treg_tnfa_nfkb,0,0,FALSE
bc_wbc,pb_pdc_ifn_alpha,0.01,1,FALSE
bc_wbc,pb_pdc_ifn_gamma,0,0,FALSE
bc_wbc,pb_pdc_il2_stat5,0,0,FALSE
bc_wbc,pb_pdc_il6_jak_stat3,0,0,FALSE
bc_wbc,pb_pdc_inflammatory,0,0,FALSE
bc_wbc,pb_pdc_tnfa_nfkb,0.02,1,FALSE
bc_wbc,pb_transitional_b_cell_ifn_alpha,0,0,FALSE
bc_wbc,pb_transitional_b_cell_ifn_gamma,0,0,FALSE
