from,to,strength,direction,in_final_dag,verdict,confidence_score,direction_assessment,rationale,pubmed_references,indra_direction_signal,indra_forward_statement_count,indra_reverse_statement_count,indra_undirected_statement_count,indra_forward_pmids,indra_reverse_pmids,indra_undirected_pmids,search_query
l3_erythrocyte,l1_erythrocyte_alr,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Relative abundance / frequency (untransformed) of erythrocyte (red blood cell) among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of erythrocyte (red blood cell) among PBMCs.)
l3_ilc,l1_ilc_alr,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Relative abundance / frequency (untransformed) of innate lymphoid cell (ILC) among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of innate lymphoid cell (ILC) among PBMCs.)
l3_pdc,l1_dc_alr,1.0,0.65,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Relative abundance / frequency (untransformed) of plasmacytoid dendritic cell among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of dendritic cell among PBMCs.)
l3_platelet,l1_platelet_alr,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Relative abundance / frequency (untransformed) of platelet among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of platelet among PBMCs.)
l3_transitional_b_cell,l1_b_cell_alr,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Relative abundance / frequency (untransformed) of transitional B cell among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of B cell among PBMCs.)
pb_cd14_cdc2_ifn_alpha,pb_cd14_cdc2_ifn_gamma,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon alpha response within CD14 conventional dendritic cell 2 (cDC2) (peripheral blood).) AND (Pathway activity score for interferon gamma response within CD14 conventional dendritic cell 2 (cDC2) (peripheral blood).)
pb_cd14_cdc2_ifn_alpha,pb_core_cd14_monocyte_ifn_alpha,0.99,0.686868687,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon alpha response within CD14 conventional dendritic cell 2 (cDC2) (peripheral blood).) AND (Pathway activity score for interferon alpha response within CD14 monocyte (peripheral blood).)
pb_cd14_cdc2_il2_stat5,pb_cd14_cdc2_inflammatory,0.99,0.565656566,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for IL-2/STAT5 signaling within CD14 conventional dendritic cell 2 (cDC2) (peripheral blood).) AND (Pathway activity score for inflammatory response within CD14 conventional dendritic cell 2 (cDC2) (peripheral blood).)
pb_cd14_cdc2_tnfa_nfkb,pb_cd14_cdc2_inflammatory,0.99,0.797979798,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for TNF-alpha/NF-kB signaling within CD14 conventional dendritic cell 2 (cDC2) (peripheral blood).) AND (Pathway activity score for inflammatory response within CD14 conventional dendritic cell 2 (cDC2) (peripheral blood).)
pb_cd14_cdc2_tnfa_nfkb,pb_hla_drhi_cdc2_tnfa_nfkb,1.0,0.77,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for TNF-alpha/NF-kB signaling within CD14 conventional dendritic cell 2 (cDC2) (peripheral blood).) AND (Pathway activity score for TNF-alpha/NF-kB signaling within HLA-DR-high conventional dendritic cell 2 (cDC2) (peripheral blood).)
pb_cd14_cdc2_tnfa_nfkb,l2_intermediate_monocyte_alr,0.98,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for TNF-alpha/NF-kB signaling within CD14 conventional dendritic cell 2 (cDC2) (peripheral blood).) AND (Additive-log-ratio (alr) transformed relative abundance of intermediate monocyte among PBMCs.)
pb_cd56bright_nk_cell_ifn_alpha,pb_cd56bright_nk_cell_ifn_gamma,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon alpha response within CD56bright NK cell (peripheral blood).) AND (Pathway activity score for interferon gamma response within CD56bright NK cell (peripheral blood).)
pb_cd56bright_nk_cell_tnfa_nfkb,pb_pdc_tnfa_nfkb,0.88,0.988636364,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for TNF-alpha/NF-kB signaling within CD56bright NK cell (peripheral blood).) AND (Pathway activity score for TNF-alpha/NF-kB signaling within plasmacytoid dendritic cell (peripheral blood).)
pb_cd8_mait_ifn_alpha,pb_cd8_mait_ifn_gamma,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon alpha response within CD8 MAIT cell (peripheral blood).) AND (Pathway activity score for interferon gamma response within CD8 MAIT cell (peripheral blood).)
pb_cd8_mait_ifn_alpha,pb_gzmk_vd2_gdt_ifn_alpha,0.88,0.943181818,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon alpha response within CD8 MAIT cell (peripheral blood).) AND (Pathway activity score for interferon alpha response within Granzyme K+ Vδ2 gamma-delta T cell (peripheral blood).)
pb_cd8_mait_ifn_gamma,pb_cd8_mait_inflammatory,0.98,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon gamma response within CD8 MAIT cell (peripheral blood).) AND (Pathway activity score for inflammatory response within CD8 MAIT cell (peripheral blood).)
pb_cd8_mait_inflammatory,pb_cd8_mait_il6_jak_stat3,0.98,0.948979592,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for inflammatory response within CD8 MAIT cell (peripheral blood).) AND (Pathway activity score for IL-6/JAK/STAT3 signaling within CD8 MAIT cell (peripheral blood).)
pb_cd8_mait_tnfa_nfkb,pb_gzmk_cd56dim_nk_cell_tnfa_nfkb,1.0,0.92,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for TNF-alpha/NF-kB signaling within CD8 MAIT cell (peripheral blood).) AND (Pathway activity score for TNF-alpha/NF-kB signaling within Granzyme K+ CD56dim NK cell (peripheral blood).)
pb_cd8_mait_tnfa_nfkb,pb_gzmk_vd2_gdt_tnfa_nfkb,0.98,0.551020408,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for TNF-alpha/NF-kB signaling within CD8 MAIT cell (peripheral blood).) AND (Pathway activity score for TNF-alpha/NF-kB signaling within Granzyme K+ Vδ2 gamma-delta T cell (peripheral blood).)
pb_cm_cd4_t_cell_ifn_alpha,pb_cd8_mait_ifn_alpha,0.95,0.894736842,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon alpha response within central memory CD4 T cell (peripheral blood).) AND (Pathway activity score for interferon alpha response within CD8 MAIT cell (peripheral blood).)
pb_cm_cd4_t_cell_ifn_alpha,pb_cm_cd4_t_cell_ifn_gamma,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon alpha response within central memory CD4 T cell (peripheral blood).) AND (Pathway activity score for interferon gamma response within central memory CD4 T cell (peripheral blood).)
pb_cm_cd4_t_cell_ifn_alpha,pb_gzmb_cd27_em_cd4_t_cell_ifn_alpha,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon alpha response within central memory CD4 T cell (peripheral blood).) AND (Pathway activity score for interferon alpha response within Granzyme B+ CD27+ effector memory CD4 T cell (peripheral blood).)
pb_cm_cd4_t_cell_ifn_gamma,pb_gzmb_cd27_em_cd4_t_cell_ifn_gamma,0.97,0.969072165,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon gamma response within central memory CD4 T cell (peripheral blood).) AND (Pathway activity score for interferon gamma response within Granzyme B+ CD27+ effector memory CD4 T cell (peripheral blood).)
pb_cm_cd4_t_cell_il2_stat5,pb_cm_cd4_t_cell_tnfa_nfkb,0.99,0.828282828,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for IL-2/STAT5 signaling within central memory CD4 T cell (peripheral blood).) AND (Pathway activity score for TNF-alpha/NF-kB signaling within central memory CD4 T cell (peripheral blood).)
pb_cm_cd4_t_cell_il2_stat5,pb_cm_cd8_t_cell_il2_stat5,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for IL-2/STAT5 signaling within central memory CD4 T cell (peripheral blood).) AND (Pathway activity score for IL-2/STAT5 signaling within central memory CD8 T cell (peripheral blood).)
pb_cm_cd4_t_cell_il2_stat5,pb_core_naive_cd4_t_cell_il2_stat5,0.99,0.898989899,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for IL-2/STAT5 signaling within central memory CD4 T cell (peripheral blood).) AND (Pathway activity score for IL-2/STAT5 signaling within naive CD4 T cell (peripheral blood).)
pb_cm_cd4_t_cell_il2_stat5,pb_gzmb_cd27_em_cd4_t_cell_il2_stat5,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for IL-2/STAT5 signaling within central memory CD4 T cell (peripheral blood).) AND (Pathway activity score for IL-2/STAT5 signaling within Granzyme B+ CD27+ effector memory CD4 T cell (peripheral blood).)
pb_cm_cd4_t_cell_il2_stat5,pb_memory_cd4_treg_il2_stat5,0.95,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for IL-2/STAT5 signaling within central memory CD4 T cell (peripheral blood).) AND (Pathway activity score for IL-2/STAT5 signaling within memory CD4 regulatory T cell (Treg) (peripheral blood).)
pb_cm_cd4_t_cell_il6_jak_stat3,pb_cm_cd4_t_cell_ifn_gamma,0.93,0.892473118,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for IL-6/JAK/STAT3 signaling within central memory CD4 T cell (peripheral blood).) AND (Pathway activity score for interferon gamma response within central memory CD4 T cell (peripheral blood).)
pb_cm_cd4_t_cell_il6_jak_stat3,pb_core_naive_b_cell_il6_jak_stat3,0.99,0.818181818,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for IL-6/JAK/STAT3 signaling within central memory CD4 T cell (peripheral blood).) AND (Pathway activity score for IL-6/JAK/STAT3 signaling within naive B cell (peripheral blood).)
pb_cm_cd4_t_cell_inflammatory,pb_cd56bright_nk_cell_inflammatory,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for inflammatory response within central memory CD4 T cell (peripheral blood).) AND (Pathway activity score for inflammatory response within CD56bright NK cell (peripheral blood).)
pb_cm_cd4_t_cell_inflammatory,pb_cm_cd4_t_cell_il6_jak_stat3,0.99,0.575757576,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for inflammatory response within central memory CD4 T cell (peripheral blood).) AND (Pathway activity score for IL-6/JAK/STAT3 signaling within central memory CD4 T cell (peripheral blood).)
pb_cm_cd4_t_cell_inflammatory,pb_memory_cd4_treg_inflammatory,0.95,0.978947368,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for inflammatory response within central memory CD4 T cell (peripheral blood).) AND (Pathway activity score for inflammatory response within memory CD4 regulatory T cell (Treg) (peripheral blood).)
pb_cm_cd4_t_cell_tnfa_nfkb,pb_gzmb_cd27_em_cd4_t_cell_tnfa_nfkb,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for TNF-alpha/NF-kB signaling within central memory CD4 T cell (peripheral blood).) AND (Pathway activity score for TNF-alpha/NF-kB signaling within Granzyme B+ CD27+ effector memory CD4 T cell (peripheral blood).)
pb_cm_cd8_t_cell_ifn_alpha,pb_cm_cd8_t_cell_ifn_gamma,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon alpha response within central memory CD8 T cell (peripheral blood).) AND (Pathway activity score for interferon gamma response within central memory CD8 T cell (peripheral blood).)
pb_cm_cd8_t_cell_il2_stat5,pb_cm_cd8_t_cell_inflammatory,0.9,0.955555556,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for IL-2/STAT5 signaling within central memory CD8 T cell (peripheral blood).) AND (Pathway activity score for inflammatory response within central memory CD8 T cell (peripheral blood).)
pb_cm_cd8_t_cell_il2_stat5,pb_cm_cd8_t_cell_tnfa_nfkb,0.99,0.818181818,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for IL-2/STAT5 signaling within central memory CD8 T cell (peripheral blood).) AND (Pathway activity score for TNF-alpha/NF-kB signaling within central memory CD8 T cell (peripheral blood).)
pb_cm_cd8_t_cell_il6_jak_stat3,pb_gzmk_vd2_gdt_ifn_gamma,0.96,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for IL-6/JAK/STAT3 signaling within central memory CD8 T cell (peripheral blood).) AND (Pathway activity score for interferon gamma response within Granzyme K+ Vδ2 gamma-delta T cell (peripheral blood).)
pb_cm_cd8_t_cell_tnfa_nfkb,pb_gzmk_vd2_gdt_tnfa_nfkb,1.0,0.59,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for TNF-alpha/NF-kB signaling within central memory CD8 T cell (peripheral blood).) AND (Pathway activity score for TNF-alpha/NF-kB signaling within Granzyme K+ Vδ2 gamma-delta T cell (peripheral blood).)
pb_core_cd14_monocyte_ifn_alpha,pb_core_cd14_monocyte_ifn_gamma,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon alpha response within CD14 monocyte (peripheral blood).) AND (Pathway activity score for interferon gamma response within CD14 monocyte (peripheral blood).)
pb_core_cd14_monocyte_ifn_gamma,pb_isg_cd14_monocyte_ifn_alpha,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon gamma response within CD14 monocyte (peripheral blood).) AND (Pathway activity score for interferon alpha response within ISG-high (interferon-stimulated-gene-high) CD14 monocyte (peripheral blood).)
pb_core_cd14_monocyte_il2_stat5,pb_core_cd14_monocyte_inflammatory,0.91,0.824175824,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for IL-2/STAT5 signaling within CD14 monocyte (peripheral blood).) AND (Pathway activity score for inflammatory response within CD14 monocyte (peripheral blood).)
pb_core_cd14_monocyte_il2_stat5,pb_intermediate_monocyte_il2_stat5,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for IL-2/STAT5 signaling within CD14 monocyte (peripheral blood).) AND (Pathway activity score for IL-2/STAT5 signaling within intermediate monocyte (peripheral blood).)
pb_core_cd14_monocyte_il2_stat5,pb_isg_cd14_monocyte_il2_stat5,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for IL-2/STAT5 signaling within CD14 monocyte (peripheral blood).) AND (Pathway activity score for IL-2/STAT5 signaling within ISG-high (interferon-stimulated-gene-high) CD14 monocyte (peripheral blood).)
pb_core_cd14_monocyte_il6_jak_stat3,pb_isg_cd14_monocyte_il6_jak_stat3,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for IL-6/JAK/STAT3 signaling within CD14 monocyte (peripheral blood).) AND (Pathway activity score for IL-6/JAK/STAT3 signaling within ISG-high (interferon-stimulated-gene-high) CD14 monocyte (peripheral blood).)
pb_core_cd14_monocyte_inflammatory,pb_core_cd14_monocyte_il6_jak_stat3,0.93,0.569892473,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for inflammatory response within CD14 monocyte (peripheral blood).) AND (Pathway activity score for IL-6/JAK/STAT3 signaling within CD14 monocyte (peripheral blood).)
pb_core_cd14_monocyte_inflammatory,pb_core_cd14_monocyte_tnfa_nfkb,0.99,0.646464646,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for inflammatory response within CD14 monocyte (peripheral blood).) AND (Pathway activity score for TNF-alpha/NF-kB signaling within CD14 monocyte (peripheral blood).)
pb_core_cd14_monocyte_inflammatory,pb_intermediate_monocyte_inflammatory,0.91,1.0,True,supported,0.65,supports_proposed_direction,"PMID 31169830 describes that in RA patients, RA serum promotes differentiation of CD14+CD16- (classical/core CD14 monocytes) to CD14++CD16+ (intermediate monocytes), and that these intermediate monocytes display inflammatory molecular signatures associated with endothelial dysfunction and atherosclerosis. This supports the proposed direction where inflammatory pathway activity in core CD14 monocytes leads to inflammatory pathway activity in intermediate monocytes, consistent with a differentiation process. However, INDRA provides no directional statements, limiting confidence.",31169830,none,0.0,0.0,0.0,,,,(Pathway activity score for inflammatory response within CD14 monocyte (peripheral blood).) AND (Pathway activity score for inflammatory response within intermediate monocyte (peripheral blood).)
pb_core_cd14_monocyte_inflammatory,pb_isg_cd14_monocyte_inflammatory,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for inflammatory response within CD14 monocyte (peripheral blood).) AND (Pathway activity score for inflammatory response within ISG-high (interferon-stimulated-gene-high) CD14 monocyte (peripheral blood).)
pb_core_cd14_monocyte_tnfa_nfkb,pb_intermediate_monocyte_tnfa_nfkb,1.0,0.99,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for TNF-alpha/NF-kB signaling within CD14 monocyte (peripheral blood).) AND (Pathway activity score for TNF-alpha/NF-kB signaling within intermediate monocyte (peripheral blood).)
pb_core_cd14_monocyte_tnfa_nfkb,pb_isg_cd14_monocyte_tnfa_nfkb,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for TNF-alpha/NF-kB signaling within CD14 monocyte (peripheral blood).) AND (Pathway activity score for TNF-alpha/NF-kB signaling within ISG-high (interferon-stimulated-gene-high) CD14 monocyte (peripheral blood).)
pb_core_cd16_monocyte_ifn_alpha,pb_core_cd16_monocyte_ifn_gamma,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon alpha response within CD16 monocyte (peripheral blood).) AND (Pathway activity score for interferon gamma response within CD16 monocyte (peripheral blood).)
pb_core_cd16_monocyte_ifn_gamma,pb_core_cd16_monocyte_inflammatory,0.99,0.737373737,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon gamma response within CD16 monocyte (peripheral blood).) AND (Pathway activity score for inflammatory response within CD16 monocyte (peripheral blood).)
pb_core_cd16_monocyte_tnfa_nfkb,pb_core_cd16_monocyte_inflammatory,1.0,0.95,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for TNF-alpha/NF-kB signaling within CD16 monocyte (peripheral blood).) AND (Pathway activity score for inflammatory response within CD16 monocyte (peripheral blood).)
pb_core_memory_b_cell_ifn_gamma,pb_core_memory_b_cell_ifn_alpha,1.0,0.62,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon gamma response within memory B cell (peripheral blood).) AND (Pathway activity score for interferon alpha response within memory B cell (peripheral blood).)
pb_core_memory_b_cell_ifn_gamma,pb_core_memory_b_cell_il2_stat5,0.95,0.831578947,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon gamma response within memory B cell (peripheral blood).) AND (Pathway activity score for IL-2/STAT5 signaling within memory B cell (peripheral blood).)
pb_core_memory_b_cell_il2_stat5,pb_core_memory_b_cell_il6_jak_stat3,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for IL-2/STAT5 signaling within memory B cell (peripheral blood).) AND (Pathway activity score for IL-6/JAK/STAT3 signaling within memory B cell (peripheral blood).)
pb_core_memory_b_cell_il2_stat5,pb_core_memory_b_cell_inflammatory,0.93,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for IL-2/STAT5 signaling within memory B cell (peripheral blood).) AND (Pathway activity score for inflammatory response within memory B cell (peripheral blood).)
pb_core_memory_b_cell_il2_stat5,pb_core_naive_b_cell_il2_stat5,0.98,0.734693878,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for IL-2/STAT5 signaling within memory B cell (peripheral blood).) AND (Pathway activity score for IL-2/STAT5 signaling within naive B cell (peripheral blood).)
pb_core_memory_b_cell_tnfa_nfkb,pb_core_naive_b_cell_tnfa_nfkb,1.0,0.94,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for TNF-alpha/NF-kB signaling within memory B cell (peripheral blood).) AND (Pathway activity score for TNF-alpha/NF-kB signaling within naive B cell (peripheral blood).)
pb_core_naive_b_cell_ifn_alpha,pb_core_naive_b_cell_ifn_gamma,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon alpha response within naive B cell (peripheral blood).) AND (Pathway activity score for interferon gamma response within naive B cell (peripheral blood).)
pb_core_naive_b_cell_ifn_gamma,pb_core_naive_b_cell_il2_stat5,1.0,0.59,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon gamma response within naive B cell (peripheral blood).) AND (Pathway activity score for IL-2/STAT5 signaling within naive B cell (peripheral blood).)
pb_core_naive_b_cell_il2_stat5,pb_core_naive_b_cell_il6_jak_stat3,0.9,0.988888889,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for IL-2/STAT5 signaling within naive B cell (peripheral blood).) AND (Pathway activity score for IL-6/JAK/STAT3 signaling within naive B cell (peripheral blood).)
pb_core_naive_b_cell_il6_jak_stat3,pb_core_naive_b_cell_inflammatory,1.0,0.97,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for IL-6/JAK/STAT3 signaling within naive B cell (peripheral blood).) AND (Pathway activity score for inflammatory response within naive B cell (peripheral blood).)
pb_core_naive_b_cell_inflammatory,pb_transitional_b_cell_il2_stat5,0.91,0.78021978,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for inflammatory response within naive B cell (peripheral blood).) AND (Pathway activity score for IL-2/STAT5 signaling within transitional B cell (peripheral blood).)
pb_core_naive_b_cell_inflammatory,pb_transitional_b_cell_il6_jak_stat3,0.93,0.946236559,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for inflammatory response within naive B cell (peripheral blood).) AND (Pathway activity score for IL-6/JAK/STAT3 signaling within transitional B cell (peripheral blood).)
pb_core_naive_b_cell_tnfa_nfkb,pb_core_naive_b_cell_il2_stat5,0.88,0.761363636,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for TNF-alpha/NF-kB signaling within naive B cell (peripheral blood).) AND (Pathway activity score for IL-2/STAT5 signaling within naive B cell (peripheral blood).)
pb_core_naive_b_cell_tnfa_nfkb,pb_transitional_b_cell_tnfa_nfkb,1.0,0.99,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for TNF-alpha/NF-kB signaling within naive B cell (peripheral blood).) AND (Pathway activity score for TNF-alpha/NF-kB signaling within transitional B cell (peripheral blood).)
pb_core_naive_cd4_t_cell_ifn_alpha,pb_core_naive_cd4_t_cell_ifn_gamma,1.0,0.99,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon alpha response within naive CD4 T cell (peripheral blood).) AND (Pathway activity score for interferon gamma response within naive CD4 T cell (peripheral blood).)
pb_core_naive_cd4_t_cell_ifn_alpha,pb_core_naive_cd8_t_cell_ifn_alpha,1.0,0.99,True,inconclusive,0.3,no_directional_evidence,"The PubMed abstract (PMID 41277843) reports correlation between IFN-α response scores in CD4+ and CD8+ T cells in HIV LTNPs, showing coordinated lower expression across effector-state T-cell subsets. However, it provides no mechanistic or causal evidence for directionality between naive CD4 and CD8 T cell IFN-α responses. INDRA found zero directional or undirected statements linking these entities. Without explicit causal mechanisms or temporal precedence data, the direction remains unsupported.",41277843,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon alpha response within naive CD4 T cell (peripheral blood).) AND (Pathway activity score for interferon alpha response within naive CD8 T cell (peripheral blood).)
pb_core_naive_cd4_t_cell_ifn_alpha,pb_core_naive_cd8_t_cell_ifn_gamma,0.93,0.989247312,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon alpha response within naive CD4 T cell (peripheral blood).) AND (Pathway activity score for interferon gamma response within naive CD8 T cell (peripheral blood).)
pb_core_naive_cd4_t_cell_ifn_gamma,pb_core_naive_cd8_t_cell_ifn_gamma,0.99,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon gamma response within naive CD4 T cell (peripheral blood).) AND (Pathway activity score for interferon gamma response within naive CD8 T cell (peripheral blood).)
pb_core_naive_cd4_t_cell_il2_stat5,pb_core_naive_cd4_t_cell_tnfa_nfkb,0.9,0.977777778,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for IL-2/STAT5 signaling within naive CD4 T cell (peripheral blood).) AND (Pathway activity score for TNF-alpha/NF-kB signaling within naive CD4 T cell (peripheral blood).)
